,edit_count,sentiment,neg_sentiment,article_sentiment
2023-08-01,0.5333333333333333,-0.14854129751523334,0.15833333333333338,0.14208953736541133
2023-08-02,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.14166219178157513
2023-08-03,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.11971587135504796
2023-08-04,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.12364062381081714
2023-08-05,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.11188470042799749
2023-08-06,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.12073406262915835
2023-08-07,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.10791086530905471
2023-08-08,0.8333333333333334,-0.18132011890411376,0.19166666666666674,0.09623679923348244
2023-08-09,0.9,-0.18920555214087167,0.2083333333333334,0.10119715361556597
2023-08-10,0.9,-0.18920555214087167,0.2083333333333334,0.07462174832694031
2023-08-11,1.1,-0.2219757232401106,0.24166666666666672,0.07166142483126667
2023-08-12,1.1,-0.2219757232401106,0.24166666666666672,0.07574035251471849
2023-08-13,1.1666666666666667,-0.2552051348818673,0.2750000000000001,0.06464554666810683
2023-08-14,1.1666666666666667,-0.2552051348818673,0.2750000000000001,0.08647729497590378
2023-08-15,1.2,-0.222286167078548,0.2750000000000001,0.10069088559785203
2023-08-16,1.2666666666666666,-0.2555673483345244,0.3083333333333334,0.09370107505382037
2023-08-17,1.2333333333333334,-0.22224857244226667,0.2750000000000001,0.09958922391386674
2023-08-18,1.2666666666666666,-0.255512112710211,0.3083333333333334,0.062415215412734024
2023-08-19,1.2666666666666666,-0.255512112710211,0.3083333333333334,0.049237216942325454
2023-08-20,1.2666666666666666,-0.255512112710211,0.3083333333333334,0.05821251285797324
2023-08-21,1.3,-0.2884770654969745,0.34166666666666673,0.030685105590945807
2023-08-22,1.3,-0.2884770654969745,0.34166666666666673,0.03640973416909839
2023-08-23,0.9,-0.2732074720991982,0.3166666666666667,0.03175727375294034
2023-08-24,0.9333333333333333,-0.30637069576316406,0.35000000000000003,0.028418546956139212
2023-08-25,0.9666666666666667,-0.27334367864661746,0.35000000000000003,0.030725276782199423
2023-08-26,0.9666666666666667,-0.27334367864661746,0.35000000000000003,0.0396577215192705
2023-08-27,0.9333333333333333,-0.24002432260248396,0.3166666666666667,0.04598468095517245
2023-08-28,0.9333333333333333,-0.24003125263584985,0.3166666666666667,0.033212557174656994
2023-08-29,0.9333333333333333,-0.24003125263584985,0.3166666666666667,0.04844211305634267
2023-08-30,0.9333333333333333,-0.24003125263584985,0.3166666666666667,0.05465204877438436
2023-08-31,0.9,-0.2067101064655516,0.2833333333333334,0.07593179713314203
2023-09-01,0.6,-0.1739312850766712,0.25000000000000006,0.0686253507331884
2023-09-02,0.6,-0.1739312850766712,0.25000000000000006,0.08319394752768013
2023-09-03,0.6,-0.1739312850766712,0.25000000000000006,0.0657248727022343
2023-09-04,0.6,-0.1739312850766712,0.25000000000000006,0.07337223320318084
2023-09-05,0.6,-0.1739312850766712,0.25000000000000006,0.06896191076218573
2023-09-06,0.6,-0.1739312850766712,0.25000000000000006,0.06415477153274239
2023-09-07,0.6,-0.1739312850766712,0.25000000000000006,0.0727938535141894
2023-09-08,0.6333333333333333,-0.1747510208023919,0.25555555555555565,0.0668722719611011
2023-09-09,0.6333333333333333,-0.1747510208023919,0.25555555555555565,0.11239362862321559
2023-09-10,0.4666666666666667,-0.1752682238817215,0.25555555555555565,0.10343568209564366
2023-09-11,0.5666666666666667,-0.14763474497530193,0.25555555555555565,0.09756687276409653
2023-09-12,0.5,-0.11440533333354527,0.2222222222222223,0.09969029950943178
2023-09-13,0.7666666666666667,-0.12212504554125998,0.24305555555555564,0.09775541326528728
2023-09-14,0.8666666666666667,-0.15478860048784152,0.2597222222222223,0.09283183488680555
2023-09-15,0.8,-0.12150741923186516,0.22638888888888895,0.10125155338082345
2023-09-16,0.8,-0.12150741923186516,0.22638888888888895,0.12243633100730898
2023-09-17,0.7666666666666667,-0.08824387896392082,0.19305555555555562,0.16250462113369576
2023-09-18,0.7666666666666667,-0.08824387896392082,0.19305555555555562,0.1849779120688545
2023-09-19,0.7666666666666667,-0.08824387896392082,0.19305555555555562,0.18508938809726155
2023-09-20,0.7333333333333333,-0.0552789261771573,0.1597222222222223,0.20131434306077625
2023-09-21,0.7666666666666667,-0.08859773783220184,0.19305555555555562,0.19376424484968022
2023-09-22,0.8,-0.12171219496263398,0.22638888888888895,0.2026134882116457
2023-09-23,0.7666666666666667,-0.08854897129866811,0.19305555555555562,0.21581501268265238
2023-09-24,0.7333333333333333,-0.12157598841521475,0.19305555555555562,0.22088967837808124
2023-09-25,0.7333333333333333,-0.12157598841521475,0.19305555555555562,0.20327914094738492
2023-09-26,0.8,-0.15472461986872882,0.22638888888888895,0.20207963141281401
2023-09-27,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.20383845414531557
2023-09-28,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.19527722728964778
2023-09-29,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.19375690781698804
2023-09-30,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.1815037895933739
2023-10-01,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.2010204258590226
2023-10-02,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.20842249125533152
2023-10-03,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.22092245442271768
2023-10-04,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.2240085554673445
2023-10-05,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.22654968717570156
2023-10-06,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.2228453393003184
2023-10-07,0.7666666666666667,-0.12140526382459534,0.19305555555555562,0.23444346155267673
2023-10-08,0.6666666666666666,-0.1127000948621167,0.1708333333333334,0.24923589807955807
2023-10-09,0.7,-0.14602325566940835,0.20416666666666672,0.2226050098956464
2023-10-10,0.6666666666666666,-0.11273588149083985,0.1708333333333334,0.22659379208645547
2023-10-11,0.5666666666666667,-0.1403693603972594,0.1708333333333334,0.23050899104919917
2023-10-12,0.5666666666666667,-0.1403693603972594,0.1708333333333334,0.21981269890215882
2023-10-13,0.3,-0.13264964818954467,0.15000000000000005,0.20507601855955793
2023-10-14,0.2,-0.16617376108964285,0.1666666666666667,0.22622920681349162
2023-10-15,0.6333333333333333,-0.15081478044008598,0.17435897435897443,0.24644916008888076
2023-10-16,0.7,-0.15086144889012362,0.1910256410256411,0.2151705020676933
2023-10-17,0.7,-0.15086144889012362,0.1910256410256411,0.21390148800624995
2023-10-18,0.7,-0.15086144889012362,0.1910256410256411,0.21606714466724383
2023-10-19,0.7,-0.15086144889012362,0.1910256410256411,0.21127013457110885
2023-10-20,0.7,-0.15086144889012362,0.1910256410256411,0.22536639813627551
2023-10-21,0.6666666666666666,-0.11754263723507904,0.15769230769230774,0.23537107476637512
2023-10-22,0.6333333333333333,-0.08442818010464692,0.12435897435897443,0.23837945133334484
2023-10-23,0.6666666666666666,-0.056744441237205116,0.12435897435897443,0.2401127934345214
2023-10-24,0.7333333333333333,-0.0849853086930055,0.15769230769230777,0.2417684291128409
2023-10-25,0.8,-0.08387655898546562,0.17435897435897446,0.2582589029637925
2023-10-26,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.26479368514654456
2023-10-27,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.26895363616178003
2023-10-28,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.2775587849351248
2023-10-29,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.29362529024804446
2023-10-30,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.30571675389334374
2023-10-31,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.29625192849647985
2023-11-01,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.27138892704061657
2023-11-02,0.7666666666666667,-0.017557058578882463,0.1410256410256411,0.28842527418983427
2023-11-03,0.8333333333333334,-0.05048114145413423,0.17435897435897446,0.27890361969324395
2023-11-04,0.9666666666666667,-0.022490037328157672,0.17435897435897446,0.28964541883586953
2023-11-05,1.0,-0.0495923726222454,0.2076923076923078,0.3076402859355255
2023-11-06,1.0,-0.0495923726222454,0.2076923076923078,0.2932639519173481
2023-11-07,1.0,-0.0495923726222454,0.2076923076923078,0.28596553687601706
2023-11-08,1.0,-0.049431648697608556,0.2076923076923078,0.2863463181910081
2023-11-09,1.0,-0.049431648697608556,0.2076923076923078,0.2964115120349717
2023-11-10,1.0,-0.049431648697608556,0.2076923076923078,0.3079892120204928
2023-11-11,1.0,-0.049431648697608556,0.2076923076923078,0.32054982162441437
2023-11-12,1.0,-0.049431648697608556,0.2076923076923078,0.33482745210113884
2023-11-13,0.9666666666666667,-0.016162948654248166,0.17435897435897446,0.31959151652381446
2023-11-14,0.5333333333333333,-0.031521929303805034,0.1666666666666667,0.3077290570761656
2023-11-15,0.4666666666666667,-0.031475260853767395,0.15000000000000005,0.29556733154881515
2023-11-16,0.4666666666666667,-0.031475260853767395,0.15000000000000005,0.2925711632680766
2023-11-17,0.5666666666666667,-0.024696151084370083,0.16111111111111118,0.28920926867136987
2023-11-18,0.6333333333333333,-0.05790870752599505,0.19444444444444453,0.2826644765987293
2023-11-19,1.2,-0.09049525777109309,0.22777777777777786,0.2584229228219353
2023-11-20,5.2,-0.11040156402132091,0.2541666666666667,0.2719911005584031
2023-11-21,8.433333333333334,-0.11123972601090655,0.2703178694158076,0.2739407078826026
2023-11-22,11.4,-0.13842845070975032,0.2858734249713632,0.2522219415509299
2023-11-23,13.366666666666667,-0.12246923557813659,0.2749444632227293,0.24681903974682687
2023-11-24,16.266666666666666,-0.1276729041001677,0.27625532464595026,0.24148758670553103
2023-11-25,16.466666666666665,-0.15815383359974847,0.29054103893166455,0.2638989096652134
2023-11-26,16.666666666666668,-0.18039641445066756,0.31831881670944234,0.2767939614036746
2023-11-27,16.766666666666666,-0.19629207450667577,0.3405410389316646,0.26810405000032134
2023-11-28,17.3,-0.1944790432703451,0.3551243722649979,0.24368570936125716
2023-11-29,17.433333333333334,-0.21150633591929632,0.3801243722649979,0.24072279938461585
2023-11-30,17.466666666666665,-0.24474882581352747,0.4134577055983312,0.23927328763040873
2023-12-01,17.466666666666665,-0.24474882581352747,0.4134577055983312,0.2494500876186135
2023-12-02,17.566666666666666,-0.2751927385580496,0.44679103893166455,0.2618717773162353
2023-12-03,17.5,-0.24226865568279782,0.4134577055983312,0.27738039303849416
2023-12-04,17.366666666666667,-0.27025975980877437,0.4134577055983312,0.2721815295885771
2023-12-05,17.366666666666667,-0.27634112634777586,0.4134577055983312,0.26691155559912116
2023-12-06,17.433333333333334,-0.27635741828401444,0.4301243722649979,0.2774926911005854
2023-12-07,17.433333333333334,-0.27635741828401444,0.4301243722649979,0.2759076288431132
2023-12-08,17.4,-0.24319498140135962,0.39679103893166456,0.28048635113905096
2023-12-09,17.4,-0.24319498140135962,0.39679103893166456,0.28630217054590595
2023-12-10,17.4,-0.24319498140135962,0.39679103893166456,0.2772779738633516
2023-12-11,17.4,-0.24319498140135962,0.39679103893166456,0.2576006430614673
2023-12-12,17.4,-0.24319498140135962,0.39679103893166456,0.26426986859337837
2023-12-13,17.4,-0.24319498140135962,0.39679103893166456,0.2570360155873767
2023-12-14,17.4,-0.24319498140135962,0.39679103893166456,0.2633118231922799
2023-12-15,17.4,-0.24319498140135962,0.39679103893166456,0.2784797365896171
2023-12-16,17.4,-0.24319498140135962,0.39679103893166456,0.27751013220561954
2023-12-17,17.3,-0.24997409117075697,0.38567992782055344,0.25960516968160047
2023-12-18,17.233333333333334,-0.216761534729132,0.3523465944872201,0.2635660983336221
2023-12-19,16.666666666666668,-0.18417498448403394,0.3190132611538868,0.271876462719068
2023-12-20,12.666666666666666,-0.16426867823380611,0.2926243722649979,0.25676079368050736
2023-12-21,9.433333333333334,-0.1634305162442205,0.276473169515857,0.24527290766306328
2023-12-22,6.466666666666667,-0.19695094813806366,0.29425094729363477,0.24865823988981653
2023-12-23,4.466666666666667,-0.15221265342457954,0.2718465757089354,0.24407547403452926
2023-12-24,1.5333333333333334,-0.18119296791061526,0.28720238095238104,0.2392037125066008
2023-12-25,1.3,-0.1838829073641035,0.27291666666666675,0.21143900966992835
2023-12-26,1.1,-0.1616403265131844,0.245138888888889,0.1970519518773556
2023-12-27,1.0,-0.1457446664571762,0.22291666666666676,0.19463431255371233
2023-12-28,0.4666666666666667,-0.14755769769350688,0.20833333333333343,0.19684545445372467
2023-12-29,0.3333333333333333,-0.13053040504455568,0.18333333333333343,0.1877134913993856
2023-12-30,0.3,-0.0972879151503245,0.15000000000000008,0.20973637931093764
2023-12-31,0.3,-0.0972879151503245,0.15000000000000008,0.2003681756854031
2024-01-01,0.26666666666666666,-0.10001288950443268,0.15000000000000008,0.17123111688097054
2024-01-02,0.26666666666666666,-0.10001288950443268,0.15000000000000008,0.15443890097737048
2024-01-03,0.26666666666666666,-0.10001288950443268,0.15000000000000008,0.13964734964889605
2024-01-04,0.23333333333333334,-0.06682918767134348,0.11666666666666674,0.09498620375926513
2024-01-05,0.16666666666666666,-0.06681289573510488,0.10000000000000007,0.07657242420582525
2024-01-06,0.2,-0.09074078698952993,0.1333333333333334,0.10230842389769616
2024-01-07,0.2,-0.09074078698952993,0.1333333333333334,0.09068943021801375
2024-01-08,0.26666666666666666,-0.12400040030479431,0.1666666666666667,0.07736789323992792
2024-01-09,0.26666666666666666,-0.12400040030479431,0.1666666666666667,0.0767570409984118
2024-01-10,0.3,-0.09476954340934754,0.1666666666666667,0.08801169160114987
2024-01-11,0.3333333333333333,-0.06396627624829611,0.1666666666666667,0.07270474430362975
2024-01-12,0.43333333333333335,-0.05345463355382284,0.17777777777777787,0.07137644720876449
2024-01-13,0.43333333333333335,-0.05345463355382284,0.17777777777777787,0.054748218796976444
2024-01-14,0.43333333333333335,-0.05345463355382284,0.17777777777777787,0.049800394333544225
2024-01-15,0.5,-0.050781892736752834,0.19444444444444453,0.04070418824752172
2024-01-16,0.5,-0.050781892736752834,0.19444444444444453,0.04561503016286426
2024-01-17,0.5,-0.050781892736752834,0.19444444444444453,0.04165410151084264
2024-01-18,0.5,-0.050781892736752834,0.19444444444444453,0.033324251572291054
2024-01-19,0.5333333333333333,-0.01806554297606151,0.19444444444444453,0.033324251572291054
2024-01-20,0.5333333333333333,-0.01806554297606151,0.19444444444444453,0.033324251572291054
2024-01-21,0.5,0.014959874749183647,0.16111111111111118,0.033324251572291054
2024-01-22,0.4666666666666667,-0.017496767640113837,0.16111111111111118,0.033324251572291054
2024-01-23,0.43333333333333335,0.015578465660413099,0.12777777777777785,0.033324251572291054
2024-01-24,0.43333333333333335,0.015578465660413099,0.12777777777777785,0.033324251572291054
2024-01-25,0.43333333333333335,0.015578465660413099,0.12777777777777785,0.033324251572291054
2024-01-26,0.43333333333333335,0.015578465660413099,0.12777777777777785,0.033324251572291054
2024-01-27,0.43333333333333335,0.015578465660413099,0.12777777777777785,0.033324251572291054
2024-01-28,0.43333333333333335,0.015578465660413099,0.12777777777777785,0.033324251572291054
2024-01-29,0.43333333333333335,0.015578465660413099,0.12777777777777785,4.911422729492188e-06
2024-01-30,0.43333333333333335,0.015578465660413099,0.12777777777777785,4.911422729492188e-06
2024-01-31,0.36666666666666664,0.04874735275904337,0.09444444444444453,-0.00838966319958369
2024-02-01,0.36666666666666664,0.04874735275904337,0.09444444444444453,-0.00838200135363473
2024-02-02,0.36666666666666664,0.04874735275904337,0.09444444444444453,-0.00838200135363473
2024-02-03,0.36666666666666664,0.04874735275904337,0.09444444444444453,0.024896062579419877
2024-02-04,0.36666666666666664,0.04874735275904337,0.09444444444444453,0.058216058380073966
2024-02-05,0.36666666666666664,0.10512925982475281,0.061111111111111185,0.05821205890840953
2024-02-06,0.36666666666666664,0.10512925982475281,0.061111111111111185,0.03446220474110708
2024-02-07,0.3,0.1383888731400172,0.02777777777777785,0.03446220474110708
2024-02-08,0.3,0.1383888731400172,0.02777777777777785,0.03446220474110708
2024-02-09,0.26666666666666666,0.10915801624457042,0.02777777777777785,0.06778204556968476
2024-02-10,0.23333333333333334,0.07835474908351898,0.02777777777777785,0.06778204556968476
2024-02-11,0.13333333333333333,0.06784310638904571,0.01666666666666674,0.06778204556968476
2024-02-12,0.13333333333333333,0.06784310638904571,0.01666666666666674,0.0622325418723954
2024-02-13,0.26666666666666666,0.051024093230565386,0.04166666666666674,0.07265452266567282
2024-02-14,0.2,0.04835135241349538,0.025000000000000074,0.09314897073448723
2024-02-15,0.23333333333333334,0.015120701988538099,0.05833333333333341,0.09761963142098015
2024-02-16,0.23333333333333334,0.015120701988538099,0.05833333333333341,0.09763959599674768
2024-02-17,0.23333333333333334,0.015120701988538099,0.05833333333333341,0.13095916264395938
2024-02-18,0.3333333333333333,-0.00511856675148011,0.06666666666666674,0.13095916264395938
2024-02-19,0.4,-0.0380927324295044,0.10000000000000007,0.16427525434038068
2024-02-20,0.4666666666666667,-0.04140024185180665,0.11666666666666674,0.16427525434038068
2024-02-21,0.5666666666666667,-0.05516537626584372,0.13888888888888895,0.13101293000718975
2024-02-22,0.9,-0.057039042313893645,0.1555555555555556,0.13101293000718975
2024-02-23,1.1333333333333333,-0.0722524852979751,0.17936507936507945,0.13101293000718975
2024-02-24,1.1333333333333333,-0.0722524852979751,0.17936507936507945,0.13101293000718975
2024-02-25,1.2,-0.07243108763581231,0.1960317460317461,0.13101293000718975
2024-02-26,1.2333333333333334,-0.10563163175469353,0.22936507936507944,0.16433392849042375
2024-02-27,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.19765460179720679
2024-02-28,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.230870939160132
2024-02-29,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.2142328201380805
2024-03-01,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.2226273947603937
2024-03-02,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.22261973291444473
2024-03-03,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.22261973291444473
2024-03-04,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.23690662368231422
2024-03-05,1.3333333333333333,-0.11635486696447646,0.2515873015873017,0.1940652329136273
2024-03-06,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.16089573685420958
2024-03-07,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.20551791513058948
2024-03-08,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.2388246498911918
2024-03-09,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.2554839206148526
2024-03-10,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.23880849537677307
2024-03-11,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.2721262003722463
2024-03-12,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.28956323799914857
2024-03-13,1.3333333333333333,-0.18085550878729137,0.28492063492063496,0.31177253495415125
2024-03-14,1.2,-0.16403649562881106,0.259920634920635,0.30825657546447455
2024-03-15,1.2,-0.16403649562881106,0.259920634920635,0.2735228499533638
2024-03-16,1.1666666666666667,-0.1308058452038538,0.22658730158730167,0.25244631511587945
2024-03-17,1.3,-0.13640762283688498,0.24325396825396833,0.2286772383087211
2024-03-18,1.3,-0.13640762283688498,0.24325396825396833,0.20564896730913057
2024-03-19,1.1666666666666667,-0.14888470385755811,0.234920634920635,0.18890492246027976
2024-03-20,1.1,-0.11591053817953383,0.20158730158730168,0.1600087229954818
2024-03-21,1.0333333333333334,-0.11260302875723158,0.184920634920635,0.13581089819944095
2024-03-22,0.9333333333333333,-0.09883789434319451,0.16269841269841276,0.16598498595504876
2024-03-23,0.6,-0.09696422829514459,0.1460317460317461,0.1708234003743138
2024-03-24,0.36666666666666664,-0.08175078531106313,0.12222222222222229,0.17749883965259852
2024-03-25,0.4,-0.11503423750400543,0.1555555555555556,0.19084003629558013
2024-03-26,0.3333333333333333,-0.11485563516616822,0.13888888888888895,0.2042742338008953
2024-03-27,0.3,-0.08165509104728699,0.10555555555555562,0.16428346482039702
2024-03-28,0.2,-0.07093185583750407,0.08333333333333341,0.14947699090296573
2024-03-29,0.2,-0.07093185583750407,0.08333333333333341,0.12942884107882327
2024-03-30,0.2,-0.07093185583750407,0.08333333333333341,0.1372399585822014
2024-03-31,0.2,-0.07093185583750407,0.08333333333333341,0.14835150811858852
2024-04-01,0.2,-0.07093185583750407,0.08333333333333341,0.14231774966373587
2024-04-02,0.2,-0.07093185583750407,0.08333333333333341,0.11885157562221223
2024-04-03,0.26666666666666666,-0.07098787228266398,0.10000000000000007,0.10502988987393831
2024-04-04,0.3,-0.10125927130381267,0.1333333333333334,0.12689973073714345
2024-04-05,0.26666666666666666,-0.0692126452922821,0.10000000000000007,0.12082831746424037
2024-04-06,0.26666666666666666,-0.0692126452922821,0.10000000000000007,0.108985288221667
2024-04-07,0.26666666666666666,-0.0692126452922821,0.10000000000000007,0.08817481624983727
2024-04-08,0.26666666666666666,-0.0692126452922821,0.10000000000000007,0.09152558930618544
2024-04-09,0.26666666666666666,-0.0692126452922821,0.10000000000000007,0.070887882059511
2024-04-10,0.26666666666666666,-0.0692126452922821,0.10000000000000007,0.04179086453785148
2024-04-11,0.3333333333333333,-0.09671257138252258,0.1333333333333334,0.029263489937480753
2024-04-12,0.3333333333333333,-0.09671257138252258,0.1333333333333334,0.014063837205016446
2024-04-13,0.3333333333333333,-0.09671257138252258,0.1333333333333334,-0.004505138190610045
2024-04-14,0.3333333333333333,-0.09671257138252258,0.1333333333333334,0.0011009203202569891
2024-04-15,0.3333333333333333,-0.09671257138252258,0.1333333333333334,0.007607935399516865
2024-04-16,0.2,-0.09111079374949137,0.11666666666666674,0.02150595740071389
2024-04-17,0.2,-0.09111079374949137,0.11666666666666674,-0.0031301302597223873
2024-04-18,0.2,-0.09111079374949137,0.11666666666666674,0.0059660673768504825
2024-04-19,0.2,-0.09111079374949137,0.11666666666666674,0.0008496094377025328
2024-04-20,0.23333333333333334,-0.12222906152407328,0.15000000000000005,0.027483094728441803
2024-04-21,0.3,-0.15549373825391133,0.1833333333333334,0.043902095016894564
2024-04-22,0.3,-0.15549373825391133,0.1833333333333334,0.05228430939563752
2024-04-23,0.3,-0.15549373825391133,0.1833333333333334,0.05241127583234151
2024-04-24,0.26666666666666666,-0.12221028606096904,0.15000000000000005,0.047805727352937845
2024-04-25,0.26666666666666666,-0.12221028606096904,0.15000000000000005,0.029144981753124213
2024-04-26,0.26666666666666666,-0.12221028606096904,0.15000000000000005,0.033339413296875814
2024-04-27,0.36666666666666664,-0.13331947061750624,0.1722222222222223,0.008191472051902734
2024-04-28,0.36666666666666664,-0.13331947061750624,0.1722222222222223,-0.004978561989104626
2024-04-29,0.36666666666666664,-0.13331947061750624,0.1722222222222223,-0.006069203639993281
2024-04-30,0.5,-0.16626907669835622,0.20555555555555563,-0.036684685549576886
2024-05-01,0.5,-0.16626907669835622,0.20555555555555563,-0.0530466497079144
2024-05-02,0.5,-0.16626907669835622,0.20555555555555563,-0.021257588667936023
2024-05-03,0.43333333333333335,-0.1662130602531963,0.18888888888888897,-0.012814305069528603
2024-05-04,0.4666666666666667,-0.13607973539166981,0.1722222222222223,0.0007450770042497242
2024-05-05,0.5666666666666667,-0.1294092305832439,0.1833333333333334,0.015064737731716578
2024-05-06,0.5666666666666667,-0.1294092305832439,0.1833333333333334,0.013225828708147118
2024-05-07,0.5666666666666667,-0.1294092305832439,0.1833333333333334,0.004146299970195911
2024-05-08,0.5666666666666667,-0.1294092305832439,0.1833333333333334,-0.01584158677652854
2024-05-09,0.5666666666666667,-0.1294092305832439,0.1833333333333334,-0.01184829512035229
2024-05-10,0.5666666666666667,-0.1294092305832439,0.1833333333333334,-0.016068982594165983
2024-05-11,0.5,-0.10190930449300344,0.15000000000000005,-0.02097864562069752
2024-05-12,0.5,-0.10190930449300344,0.15000000000000005,-0.02243878614594653
2024-05-13,0.5666666666666667,-0.10306301100386514,0.1666666666666667,-0.010775832053920775
2024-05-14,0.5666666666666667,-0.10306301100386514,0.1666666666666667,-0.002142613122491462
2024-05-15,0.5666666666666667,-0.10306301100386514,0.1666666666666667,0.007956245949240106
2024-05-16,0.6,-0.1325953859421942,0.20000000000000007,0.017807336179433902
2024-05-17,0.6,-0.1325953859421942,0.20000000000000007,0.03215212819224902
2024-05-18,0.6,-0.1325953859421942,0.20000000000000007,0.03979997540452695
2024-05-19,0.6,-0.1325953859421942,0.20000000000000007,0.040496541112051566
2024-05-20,0.5666666666666667,-0.1014771181676123,0.1666666666666667,0.038060880617353146
2024-05-21,0.6333333333333333,-0.08464103125863606,0.15833333333333338,0.024730116906483465
2024-05-22,0.9333333333333333,-0.09022109580260737,0.1768518518518519,0.011509488108475498
2024-05-23,0.9333333333333333,-0.09022109580260737,0.1768518518518519,0.0047070823934867905
2024-05-24,0.9666666666666667,-0.1235053387505037,0.21018518518518522,-0.004028565770091177
2024-05-25,0.9666666666666667,-0.1235053387505037,0.21018518518518522,0.0011979823244073068
2024-05-26,1.0,-0.15669550371390803,0.24351851851851858,0.0036733212779199932
2024-05-27,0.9,-0.14558631915737083,0.22129629629629638,0.01030706313354133
2024-05-28,0.9,-0.14558631915737083,0.22129629629629638,0.010308909635765938
2024-05-29,0.9,-0.14558631915737083,0.22129629629629638,0.020226552805327962
2024-05-30,0.7666666666666667,-0.11263671307652086,0.18796296296296303,0.03973048517852443
2024-05-31,0.7666666666666667,-0.11263671307652086,0.18796296296296303,0.06212620779171459
2024-06-01,0.7666666666666667,-0.11263671307652086,0.18796296296296303,0.05380332079325986
2024-06-02,0.7666666666666667,-0.11263671307652086,0.18796296296296303,0.04489483217525687
2024-06-03,0.7,-0.11249863891689867,0.17129629629629636,0.018987004206306234
2024-06-04,0.6,-0.11916914372532457,0.16018518518518524,0.010629276927040514
2024-06-05,0.6,-0.11916914372532457,0.16018518518518524,0.003438891084105882
2024-06-06,0.6,-0.11916914372532457,0.16018518518518524,2.2157033284506595e-05
2024-06-07,0.6,-0.11916914372532457,0.16018518518518524,0.0
2024-06-08,0.6,-0.11916914372532457,0.16018518518518524,0.0
2024-06-09,0.6,-0.11916914372532457,0.16018518518518524,0.0
2024-06-10,0.6,-0.11916914372532457,0.16018518518518524,0.0
2024-06-11,0.6,-0.11916914372532457,0.16018518518518524,0.0
2024-06-12,0.5333333333333333,-0.11801543721446285,0.14351851851851857,0.0
2024-06-13,0.5666666666666667,-0.08498572795479387,0.14351851851851857,0.0
2024-06-14,0.5666666666666667,-0.08498572795479387,0.14351851851851857,0.0
2024-06-15,0.5333333333333333,-0.055453353016464806,0.11018518518518525,0.0
2024-06-16,0.5333333333333333,-0.055453353016464806,0.11018518518518525,0.0
2024-06-17,0.5666666666666667,-0.02405172674744218,0.11018518518518525,0.0
2024-06-18,0.5666666666666667,-0.02405172674744218,0.11018518518518525,0.0
2024-06-19,0.5666666666666667,-0.02405172674744218,0.11018518518518525,0.0
2024-06-20,0.43333333333333335,-0.007623136926580365,0.08518518518518525,0.0
2024-06-21,0.13333333333333333,-0.002043072382609056,0.06666666666666672,0.0
2024-06-22,0.13333333333333333,-0.002043072382609056,0.06666666666666672,0.0
2024-06-23,0.1,0.031241170565287264,0.0333333333333334,0.0
2024-06-24,0.1,0.031241170565287264,0.0333333333333334,0.0
2024-06-25,0.06666666666666667,0.0644313355286916,0.0,0.0
2024-06-26,0.06666666666666667,0.0644313355286916,0.0,0.0
2024-06-27,0.06666666666666667,0.0644313355286916,0.0,0.0
2024-06-28,0.06666666666666667,0.0644313355286916,0.0,0.0
2024-06-29,0.06666666666666667,0.0644313355286916,0.0,0.0
2024-06-30,0.06666666666666667,0.0644313355286916,0.0,0.0
